Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties,id
2021,AR,Arkansas,Woodruff,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.8,,,3.4,4.3,6116,5147,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-91.2445353 35.1927768),71,5
2021,AL,Alabama,Tuscaloosa,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,12.4,,,10.7,14.2,227007,1125,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-87.5227834 33.2902197),1639,1
2021,AZ,Arizona,Cochise,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6,,,5.4,6.6,126050,4003,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-109.7751627 31.8401287),5,4
2021,AL,Alabama,Cullman,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3,,,2.6,3.4,89496,1043,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-86.8692666 34.1319229),1541,1
2021,AK,Alaska,Haines,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,28.9,,,24.4,33.6,2071,2100,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-135.5757906 59.0984037),1674,2
2021,CA,California,Lake,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.1,,,2.8,3.5,68766,6033,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-122.7467569 39.0948019),1193,6
2021,AR,Arkansas,Faulkner,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,10.1,,,8.7,11.9,125106,5045,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-92.3369277 35.1465478),1019,5
2021,AL,Alabama,Pickens,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,4,,,3.6,4.4,18801,1107,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-88.0968644 33.2968003),1632,1
2021,AR,Arkansas,Calhoun,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.9,,,33.7,50.3,4741,5013,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-92.513879 33.5604604),951,5
2021,AL,Alabama,Bibb,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,,,5.6,6.8,22477,1007,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-87.1271475 33.0158929),92,1
2021,AZ,Arizona,Apache,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,5.3,,,4.7,5.9,65623,4001,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-109.4901722 35.385084),985,4
2021,AR,Arkansas,Yell,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32.9,,,28.3,37.9,20155,5149,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-93.4083032 34.9977133),1140,5
2021,AL,Alabama,Lowndes,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32,,,27,36.8,9965,1085,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-86.6505859 32.147888),1587,1
2021,AL,Alabama,Barbour,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,,,5.3,6.5,24964,1005,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-85.4051035 31.8702531),1488,1
2021,AZ,Arizona,Gila,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.6,,,31.7,41.7,53589,4007,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-110.8118696 33.7896177),987,4
2021,AR,Arkansas,Independence,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.2,,,2.8,3.6,37723,5063,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-91.5599423 35.7374992),1026,5
2021,AR,Arkansas,Madison,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,7,16960,5087,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-93.7240531 36.0125452),20,5
2021,AK,Alaska,Haines,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.7,7,2071,2100,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-135.5757906 59.0984037),1674,2
2021,AL,Alabama,Blount,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3,,,2.6,3.4,59041,1009,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-86.56644 33.9773575),1489,1
2021,AL,Alabama,Marshall,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,11.3,,,9.6,13.2,98228,1095,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-86.3216681 34.3095637),1590,1
2021,AR,Arkansas,Howard,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,,,5.5,6.7,12698,5061,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-93.9909315 34.0830639),1025,5
2021,AL,Alabama,Macon,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,31.9,,,27.3,36.9,18895,1087,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-85.692887 32.3870267),101,1
2021,AZ,Arizona,Santa Cruz,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.5,,,28.6,42.6,47883,4023,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-110.8452278 31.525733),9,4
2021,CA,California,Sacramento,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,29.3,,,25.6,33.2,1588921,6067,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-121.3443291 38.4501363),77,6
2021,AL,Alabama,Butler,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6,,,5.4,6.6,18884,1013,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-86.6819689 31.751667),1490,1
2021,AR,Arkansas,Carroll,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,31.7,,,27,36.5,28435,5015,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-93.5409718 36.3373704),952,5
2021,AR,Arkansas,Saline,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.7,,,2.4,3.1,125233,5125,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-92.674463 34.6485246),1000,5
2021,AL,Alabama,Calhoun,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.3,,,3,3.8,115972,1015,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-85.8279089 33.7705162),1491,1
2021,AL,Alabama,Limestone,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.6,,,29.5,44.2,107517,1083,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-86.9813995 34.8102387),3134,1
2021,CA,California,Orange,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,25.3,,,21.3,29.7,3167809,6059,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-117.7772068 33.6756872),1174,6
2021,CA,California,Madera,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.9,,,28.2,44,159410,6039,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-119.7498023 37.2098213),1196,6
2021,AL,Alabama,Autauga,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,7,59095,1001,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-86.6464395 32.5322367),90,1
2021,AK,Alaska,Yukon-Koyukuk,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,13.3,,,11.3,15.3,5275,2290,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-151.5778496 65.3757271),4,2
2021,AK,Alaska,Aleutians West,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,30.3,,,24.8,37.6,5059,2016,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (178.338813 51.9594469),,2
2021,AK,Alaska,Copper River,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3,,,2.7,3.3,2630,2066,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-143.9221674 62.034479),1,2
2021,AR,Arkansas,Sebastian,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.6,,,32.9,44.4,128400,5131,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-94.2749889 35.1969808),1002,5
2021,CA,California,Napa,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.5,,,2.2,2.8,136207,6055,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-122.3259045 38.5070999),1172,6
2021,AL,Alabama,Blount,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.7,7.1,59041,1009,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-86.56644 33.9773575),1489,1
2021,AR,Arkansas,Marion,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.2,,,2.8,3.7,16978,5089,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-92.6785765 36.2666636),1035,5
2021,AK,Alaska,Aleutians West,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.1,,,4.7,5.6,5059,2016,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (178.338813 51.9594469),,2
2021,CA,California,Sierra,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,30.6,,,25.7,35.4,3283,6091,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-120.5219926 39.5769252),1336,6
2021,AK,Alaska,Copper River,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.9,6.8,2630,2066,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-143.9221674 62.034479),1,2
2021,AR,Arkansas,Jefferson,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,4,,,3.5,4.5,65861,5069,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-91.929673 34.277239),1028,5
2021,AR,Arkansas,Ouachita,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.9,,,3.5,4.4,22306,5103,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-92.8784131 33.5911684),992,5
2021,CA,California,Siskiyou,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,31.5,,,26.7,36.4,44118,6093,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-122.5332868 41.5879861),1337,6
2021,AL,Alabama,Etowah,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,6.9,103162,1055,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-86.0342629 34.0476407),98,1
2021,AR,Arkansas,Newton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.7,7.1,7204,5101,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-93.2158984 35.9107423),991,5
2021,CA,California,San Francisco,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,31.3,,,27.2,35.4,815201,6075,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-123.0322294 37.7272391),,6
2021,AL,Alabama,Clay,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.7,7,14190,1027,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-85.8635254 33.2703999),1496,1
2021,AR,Arkansas,Desha,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,15.4,,,13.3,17.6,11090,5041,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-91.2441034 33.8287519),1018,5
2021,AZ,Arizona,La Paz,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,11.2,,,9.6,13.1,16408,4012,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-114.038806 33.7276104),7,4
2021,AR,Arkansas,Searcy,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.7,7.1,7880,5129,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-92.6958884 35.8963868),25,5
2021,AR,Arkansas,Franklin,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.5,,,3.1,4,17173,5047,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-93.8876647 35.5085579),1020,5
2021,AZ,Arizona,Pinal,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,31.3,,,27.9,34.6,449557,4021,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-111.3663396 32.9185209),943,4
2021,AZ,Arizona,Coconino,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,9.5,,,8.3,11,145052,4005,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-111.7737277 35.8296919),986,4
2021,AR,Arkansas,Lawrence,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32.2,,,27.5,37,16292,5075,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-91.1011529 36.0410983),1031,5
2021,AR,Arkansas,Cross,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,,,5.5,6.8,16681,5037,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-90.7639835 35.2856921),14,5
2021,AL,Alabama,Choctaw,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,4,,,3.6,4.5,12533,1023,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-88.2488894 31.9909539),1494,1
2021,AL,Alabama,Coffee,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,11.3,,,9.7,13.2,54174,1031,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-85.9896022 31.402258),95,1
2021,AK,Alaska,Denali,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,27.6,,,21.4,34.5,1593,2068,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-150.0270164 63.6820386),1671,2
2021,AK,Alaska,Ketchikan Gateway,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,,,5.6,6.8,13754,2130,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-131.1066847 55.4499378),111,2
2021,AL,Alabama,Houston,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,,,5.6,6.9,107458,1069,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-85.2964111 31.1581831),1551,1
2021,AL,Alabama,Monroe,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6,,,5.4,6.6,19648,1099,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-87.3832656 31.5803324),1592,1
2021,AL,Alabama,Jackson,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.3,,,2.9,3.8,52773,1071,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-85.9800556 34.764114),1630,1
2021,AL,Alabama,Chilton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,7,45274,1021,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-86.7266071 32.8540514),94,1
2021,AL,Alabama,Conecuh,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6,,,5.4,6.6,11328,1035,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-86.9887221 31.4309257),1499,1
2021,AL,Alabama,Covington,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,11.8,,,10,13.7,37524,1039,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-86.4487206 31.2439873),1539,1
2021,AR,Arkansas,Clark,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,30.9,,,26.4,35.3,21321,5019,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-93.1762085 34.0533162),954,5
2021,AZ,Arizona,La Paz,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35.3,,,27.8,43.2,16408,4012,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-114.038806 33.7276104),7,4
2021,CA,California,Inyo,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.7,,,2.4,3,18970,6027,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-117.4042092 36.5621604),1191,6
2021,AR,Arkansas,Lafayette,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6,,,5.4,6.6,6163,5073,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-93.611514 33.2406294),1030,5
2021,AK,Alaska,Prince of Wales-Hyder,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,10.9,,,9.3,12.6,5729,2198,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-133.1623885 55.6827733),1708,2
2021,CA,California,Sierra,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,29.8,,,22.5,37.7,3283,6091,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-120.5219926 39.5769252),1336,6
2021,AL,Alabama,Etowah,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,39.3,,,32.5,46.4,103162,1055,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-86.0342629 34.0476407),98,1
2021,AR,Arkansas,Benton,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,34.6,,,30,39.6,293692,5007,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-94.2562984 36.3378189),948,5
2021,AR,Arkansas,Jackson,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,12.4,,,10.6,14.2,16811,5067,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-91.2232051 35.5964674),18,5
2021,AR,Arkansas,Pope,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.8,7,63789,5115,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-93.0268181 35.456557),996,5
2021,CA,California,Kings,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,12.8,,,11.1,14.8,153443,6031,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-119.8155301 36.072478),74,6
2021,AR,Arkansas,Prairie,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,36.7,,,28.6,44.5,8135,5117,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-91.5536205 34.8311162),997,5
2021,AK,Alaska,Ketchikan Gateway,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8.4,,,7.2,9.9,13754,2130,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-131.1066847 55.4499378),111,2
2021,AK,Alaska,Hoonah-Angoon,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,28.8,,,24.6,33.6,2332,2105,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-135.884909 58.403336),109,2
2021,AL,Alabama,Washington,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,,,5.6,6.9,15147,1129,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-88.2124041 31.4085035),1641,1
2021,CA,California,Stanislaus,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,34.8,,,28.5,42.2,552999,6099,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-121.0028311 37.5623162),1340,6
2021,CA,California,Inyo,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,30.4,,,25.8,35.2,18970,6027,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-117.4042092 36.5621604),1191,6
2021,CA,California,Trinity,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,10.7,,,9.1,12.5,16060,6105,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-123.114666 40.6478582),1390,6
2021,CA,California,Marin,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,28.5,,,24.2,32.9,260206,6041,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-122.7463958 38.0513667),1167,6
2021,AR,Arkansas,Lee,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,,,5.1,6.2,8619,5077,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-90.7797172 34.7795048),1032,5
2021,AZ,Arizona,Navajo,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,12.8,,,11.1,14.4,108147,4017,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-110.3210248 35.3907852),990,4
2021,AR,Arkansas,Benton,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,9.3,,,8,10.8,293692,5007,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-94.2562984 36.3378189),948,5
2021,CA,California,Tehama,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.2,,,2.8,3.5,65498,6103,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-122.2322737 40.1261573),1389,6
2021,AR,Arkansas,Clay,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.7,7,14350,5021,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-90.4187041 36.3673021),955,5
2021,AL,Alabama,Lamar,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,38.7,,,30.5,47.4,13689,1075,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-88.0874309 33.7870852),100,1
2021,AL,Alabama,Dallas,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,44.6,,,37.1,52.4,37619,1047,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-87.11436 32.3335263),1542,1
2021,AR,Arkansas,Jefferson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,43.3,,,37.2,49.5,65861,5069,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-91.929673 34.277239),1028,5
2021,AL,Alabama,Washington,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,13.4,,,11.6,15.4,15147,1129,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-88.2124041 31.4085035),1641,1
2021,CA,California,Sutter,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,,,5.1,6.2,99063,6101,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-121.7039397 39.0361898),1438,6
2021,AR,Arkansas,Ouachita,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6,,,5.4,6.6,22306,5103,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-92.8784131 33.5911684),992,5
2021,AR,Arkansas,Perry,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.1,,,2.7,3.5,9964,5105,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-92.9268773 34.9463629),993,5
2021,CA,California,Mariposa,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,30,,,22.5,37.5,17147,6043,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-119.9117215 37.5743432),75,6
2021,CA,California,Del Norte,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,31.8,,,27,36.8,28100,6015,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-123.9809983 41.7499033),1186,6
2021,AR,Arkansas,Mississippi,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32.9,,,28.3,37.7,39661,5093,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-90.0522072 35.7669437),1037,5
